id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL135_L_1981_06_044_02_2_PF_02","1981-06-21","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1981, Loire-Atlantique - 44, circonscription n°02 : profession de foi de Jean-Pierre Bazin au tour 2","législatives","2","EL135","44","Loire-Atlantique","44 - Loire-Atlantique","2","https://ia801803.us.archive.org/33/items/EL135_L_1981_06_044_02_2_PF_02/EL135_L_1981_06_044_02_2_PF_02_000.jpg;https://ia801803.us.archive.org/33/items/EL135_L_1981_06_044_02_2_PF_02/EL135_L_1981_06_044_02_2_PF_02_001.jpg;https://ia801803.us.archive.org/33/items/EL135_L_1981_06_044_02_2_PF_02/EL135_L_1981_06_044_02_2_PF_02_002.jpg;https://ia801803.us.archive.org/33/items/EL135_L_1981_06_044_02_2_PF_02/EL135_L_1981_06_044_02_2_PF_02_003.jpg","https://ia801803.us.archive.org/33/items/EL135_L_1981_06_044_02_2_PF_02/EL135_L_1981_06_044_02_2_PF_02.pdf","https://ia801803.us.archive.org/33/items/EL135_L_1981_06_044_02_2_PF_02/EL135_L_1981_06_044_02_2_PF_02_djvu.txt","Bazin","Jean-Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour une nouvelle majorité","non","Dassié","Albert","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_045_01_2_PF_01","1981-06-21","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1981, Loiret - 45, circonscription n°01 : profession de foi de Jacques Douffiagues au tour 2","législatives","2","EL135","45","Loiret","45 - Loiret","1","https://ia801800.us.archive.org/0/items/EL135_L_1981_06_045_01_2_PF_01/EL135_L_1981_06_045_01_2_PF_01_000.jpg;https://ia801800.us.archive.org/0/items/EL135_L_1981_06_045_01_2_PF_01/EL135_L_1981_06_045_01_2_PF_01_001.jpg","https://ia801800.us.archive.org/0/items/EL135_L_1981_06_045_01_2_PF_01/EL135_L_1981_06_045_01_2_PF_01.pdf","https://ia801800.us.archive.org/0/items/EL135_L_1981_06_045_01_2_PF_01/EL135_L_1981_06_045_01_2_PF_01_djvu.txt","Douffiagues","Jacques","homme","40","40","entre 40 et 49 ans","conseiller Cour des comptes","maire;conseiller général","député sortant","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non","Lanson","Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_045_01_2_PF_02","1981-06-21","Ve République;France;Assemblée Nationale;Élections législatives","Élections législatives de 1981, Loiret - 45, circonscription n°01 : profession de foi de Jean-Pierre Sueur au tour 2","législatives","2","EL135","45","Loiret","45 - Loiret","1","https://ia903407.us.archive.org/13/items/EL135_L_1981_06_045_01_2_PF_02/EL135_L_1981_06_045_01_2_PF_02_000.jpg;https://ia903407.us.archive.org/13/items/EL135_L_1981_06_045_01_2_PF_02/EL135_L_1981_06_045_01_2_PF_02_001.jpg","https://ia903407.us.archive.org/13/items/EL135_L_1981_06_045_01_2_PF_02/EL135_L_1981_06_045_01_2_PF_02.pdf","https://ia903407.us.archive.org/13/items/EL135_L_1981_06_045_01_2_PF_02/EL135_L_1981_06_045_01_2_PF_02_djvu.txt","Sueur","Jean-Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Socialiste","Majorité de la France","non","Sarrailh","Christiane","femme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","non mentionné","non mentionné","non mentionné","Socialiste","Majorité de la France","non"
"EL135_L_1981_06_045_02_2_PF_01","1981-06-21","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1981, Loiret - 45, circonscription n°02 : profession de foi de Pierre Grard au tour 2","législatives","2","EL135","45","Loiret","45 - Loiret","2","https://ia803406.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_01/EL135_L_1981_06_045_02_2_PF_01_000.jpg;https://ia803406.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_01/EL135_L_1981_06_045_02_2_PF_01_001.jpg","https://ia803406.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_01/EL135_L_1981_06_045_02_2_PF_01.pdf","https://ia803406.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_01/EL135_L_1981_06_045_02_2_PF_01_djvu.txt","Grard","Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","Union pour une nouvelle majorité","non","Sallé","Louis","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_045_02_2_PF_02","1981-06-21","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Loiret - 45, circonscription n°02 : profession de foi de Jean-Claude Portheault au tour 2","législatives","2","EL135","45","Loiret","45 - Loiret","2","https://ia801804.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_02/EL135_L_1981_06_045_02_2_PF_02_000.jpg;https://ia801804.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_02/EL135_L_1981_06_045_02_2_PF_02_001.jpg","https://ia801804.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_02/EL135_L_1981_06_045_02_2_PF_02.pdf","https://ia801804.us.archive.org/24/items/EL135_L_1981_06_045_02_2_PF_02/EL135_L_1981_06_045_02_2_PF_02_djvu.txt","Portheault","Jean-Claude","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non","Mesnage","Françoise","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non"
"EL135_L_1981_06_045_03_2_PF_01","1981-06-21","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1981, Loiret - 45, circonscription n°03 : profession de foi de Jean-Paul Charié au tour 2","législatives","2","EL135","45","Loiret","45 - Loiret","3","https://ia601005.us.archive.org/28/items/EL135_L_1981_06_045_03_2_PF_01/EL135_L_1981_06_045_03_2_PF_01_000.jpg;https://ia601005.us.archive.org/28/items/EL135_L_1981_06_045_03_2_PF_01/EL135_L_1981_06_045_03_2_PF_01_001.jpg","https://ia601005.us.archive.org/28/items/EL135_L_1981_06_045_03_2_PF_01/EL135_L_1981_06_045_03_2_PF_01.pdf","https://ia601005.us.archive.org/28/items/EL135_L_1981_06_045_03_2_PF_01/EL135_L_1981_06_045_03_2_PF_01_djvu.txt","Charié","Jean-Paul","homme","non mentionné","non mentionné","non mentionné","directeur presse","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Centre national des indépendants et paysans","Union pour une nouvelle majorité","non","Charpentier","Bernard","homme","non mentionné","non mentionné","non mentionné","agriculteur","conseiller général","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Centre national des indépendants et paysans","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_045_03_2_PF_02","1981-06-21","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Loiret - 45, circonscription n°03 : profession de foi de René Alaux au tour 2","législatives","2","EL135","45","Loiret","45 - Loiret","3","https://ia601801.us.archive.org/14/items/EL135_L_1981_06_045_03_2_PF_02/EL135_L_1981_06_045_03_2_PF_02_000.jpg;https://ia601801.us.archive.org/14/items/EL135_L_1981_06_045_03_2_PF_02/EL135_L_1981_06_045_03_2_PF_02_001.jpg","https://ia601801.us.archive.org/14/items/EL135_L_1981_06_045_03_2_PF_02/EL135_L_1981_06_045_03_2_PF_02.pdf","https://ia601801.us.archive.org/14/items/EL135_L_1981_06_045_03_2_PF_02/EL135_L_1981_06_045_03_2_PF_02_djvu.txt","Alaux","René","homme","55","55","entre 50 et 59 ans","non mentionné","maire;conseiller général","non mentionné","non mentionné","non mentionné","Socialiste","Majorité de la France","non","Martin","Yves","homme","47","47","entre 40 et 49 ans","agriculteur","conseiller municipal","non mentionné","non mentionné","non mentionné","Socialiste","Majorité de la France","non"
"EL135_L_1981_06_047_01_2_PF_01","1981-06-21","Assemblée Nationale;Élections législatives;France;Ve République","Élections législatives de 1981, Lot-et-Garonne - 47, circonscription n°01 : profession de foi de Christian Laurissergues au tour 2","législatives","2","EL135","47","Lot-et-Garonne","47 - Lot-et-Garonne","1","https://ia803404.us.archive.org/25/items/EL135_L_1981_06_047_01_2_PF_01/EL135_L_1981_06_047_01_2_PF_01_000.jpg;https://ia803404.us.archive.org/25/items/EL135_L_1981_06_047_01_2_PF_01/EL135_L_1981_06_047_01_2_PF_01_001.jpg","https://ia803404.us.archive.org/25/items/EL135_L_1981_06_047_01_2_PF_01/EL135_L_1981_06_047_01_2_PF_01.pdf","https://ia803404.us.archive.org/25/items/EL135_L_1981_06_047_01_2_PF_01/EL135_L_1981_06_047_01_2_PF_01_djvu.txt","Laurissergues","Christian","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","député sortant","non mentionné","non mentionné","Socialiste","Majorité de la France","non","Rambeaud","Georges","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Socialiste","Majorité de la France","non"
"EL135_L_1981_06_047_01_2_PF_02","1981-06-21","Élections législatives;Ve République;France;Assemblée Nationale","Élections législatives de 1981, Lot-et-Garonne - 47, circonscription n°01 : profession de foi de Michel Gonelle au tour 2","législatives","2","EL135","47","Lot-et-Garonne","47 - Lot-et-Garonne","1","https://ia803405.us.archive.org/18/items/EL135_L_1981_06_047_01_2_PF_02/EL135_L_1981_06_047_01_2_PF_02_000.jpg;https://ia803405.us.archive.org/18/items/EL135_L_1981_06_047_01_2_PF_02/EL135_L_1981_06_047_01_2_PF_02_001.jpg","https://ia803405.us.archive.org/18/items/EL135_L_1981_06_047_01_2_PF_02/EL135_L_1981_06_047_01_2_PF_02.pdf","https://ia803405.us.archive.org/18/items/EL135_L_1981_06_047_01_2_PF_02/EL135_L_1981_06_047_01_2_PF_02_djvu.txt","Gonelle","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République","Union pour une nouvelle majorité","non","Brunet","Jean-Louis","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","non mentionné","non mentionné","non mentionné","Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_047_02_2_PF_01","1981-06-21","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Lot-et-Garonne - 47, circonscription n°02 : profession de foi de Jean-Pierre Fourcade au tour 2","législatives","2","EL135","47","Lot-et-Garonne","47 - Lot-et-Garonne","2","https://ia800203.us.archive.org/8/items/EL135_L_1981_06_047_02_2_PF_01/EL135_L_1981_06_047_02_2_PF_01_000.jpg;https://ia800203.us.archive.org/8/items/EL135_L_1981_06_047_02_2_PF_01/EL135_L_1981_06_047_02_2_PF_01_001.jpg","https://ia800203.us.archive.org/8/items/EL135_L_1981_06_047_02_2_PF_01/EL135_L_1981_06_047_02_2_PF_01.pdf","https://ia800203.us.archive.org/8/items/EL135_L_1981_06_047_02_2_PF_01/EL135_L_1981_06_047_02_2_PF_01_djvu.txt","Fourcade","Jean-Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française","Union pour une nouvelle majorité","non","Richard","Georges","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","politique","non mentionné","Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_047_02_2_PF_02","1981-06-21","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Lot-et-Garonne - 47, circonscription n°02 : profession de foi de Gérard Gouzes au tour 2","législatives","2","EL135","47","Lot-et-Garonne","47 - Lot-et-Garonne","2","https://ia801801.us.archive.org/2/items/EL135_L_1981_06_047_02_2_PF_02/EL135_L_1981_06_047_02_2_PF_02_000.jpg;https://ia801801.us.archive.org/2/items/EL135_L_1981_06_047_02_2_PF_02/EL135_L_1981_06_047_02_2_PF_02_001.jpg","https://ia801801.us.archive.org/2/items/EL135_L_1981_06_047_02_2_PF_02/EL135_L_1981_06_047_02_2_PF_02.pdf","https://ia801801.us.archive.org/2/items/EL135_L_1981_06_047_02_2_PF_02/EL135_L_1981_06_047_02_2_PF_02_djvu.txt","Gouzes","Gérard","homme","non mentionné","non mentionné","non mentionné","avocat","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti socialiste","Union pour la majorité de la gauche","non","Ousty","Jean-Pierre","homme","non mentionné","non mentionné","non mentionné","agréé architecture","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti socialiste","Union pour la majorité de la gauche","non"
"EL135_L_1981_06_047_03_2_PF_01","1981-06-21","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1981, Lot-et-Garonne - 47, circonscription n°03 : profession de foi de Marcel Garrouste au tour 2","législatives","2","EL135","47","Lot-et-Garonne","47 - Lot-et-Garonne","3","https://ia803401.us.archive.org/3/items/EL135_L_1981_06_047_03_2_PF_01/EL135_L_1981_06_047_03_2_PF_01_000.jpg;https://ia803401.us.archive.org/3/items/EL135_L_1981_06_047_03_2_PF_01/EL135_L_1981_06_047_03_2_PF_01_001.jpg","https://ia803401.us.archive.org/3/items/EL135_L_1981_06_047_03_2_PF_01/EL135_L_1981_06_047_03_2_PF_01.pdf","https://ia803401.us.archive.org/3/items/EL135_L_1981_06_047_03_2_PF_01/EL135_L_1981_06_047_03_2_PF_01_djvu.txt","Garrouste","Marcel","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","député sortant","non mentionné","non mentionné","Socialiste","Majorité de la France","non","Bergon","Didier","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal;conseiller général","non mentionné","non mentionné","non mentionné","Socialiste","Majorité de la France","non"
"EL135_L_1981_06_047_03_2_PF_02","1981-06-21","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1981, Lot-et-Garonne - 47, circonscription n°03 : profession de foi de Serge Dubois au tour 2","législatives","2","EL135","47","Lot-et-Garonne","47 - Lot-et-Garonne","3","https://ia601809.us.archive.org/27/items/EL135_L_1981_06_047_03_2_PF_02/EL135_L_1981_06_047_03_2_PF_02_000.jpg;https://ia601809.us.archive.org/27/items/EL135_L_1981_06_047_03_2_PF_02/EL135_L_1981_06_047_03_2_PF_02_001.jpg","https://ia601809.us.archive.org/27/items/EL135_L_1981_06_047_03_2_PF_02/EL135_L_1981_06_047_03_2_PF_02.pdf","https://ia601809.us.archive.org/27/items/EL135_L_1981_06_047_03_2_PF_02/EL135_L_1981_06_047_03_2_PF_02_djvu.txt","Dubois","Serge","homme","non mentionné","non mentionné","non mentionné","agriculteur","maire;conseiller général","non mentionné","non mentionné","non mentionné","non mentionné","Union pour une nouvelle majorité","non","Arnaud","Louis","homme","non mentionné","non mentionné","non mentionné","ingénieur","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour une nouvelle majorité","non"
"EL135_L_1981_06_050_05_2_PF_01","1981-06-21","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1981, Manche - 50, circonscription n°05 : profession de foi de Louis Darinot au tour 2","législatives","2","EL135","50","Manche","50 - Manche","5","https://ia801809.us.archive.org/9/items/EL135_L_1981_06_050_05_2_PF_01/EL135_L_1981_06_050_05_2_PF_01_000.jpg;https://ia801809.us.archive.org/9/items/EL135_L_1981_06_050_05_2_PF_01/EL135_L_1981_06_050_05_2_PF_01_001.jpg","https://ia801809.us.archive.org/9/items/EL135_L_1981_06_050_05_2_PF_01/EL135_L_1981_06_050_05_2_PF_01.pdf","https://ia801809.us.archive.org/9/items/EL135_L_1981_06_050_05_2_PF_01/EL135_L_1981_06_050_05_2_PF_01_djvu.txt","Darinot","Louis","homme","non mentionné","non mentionné","non mentionné","pharmacien","conseiller régional","député sortant","non mentionné","résistant","Socialiste","non mentionné","non","Ryst","Henri","homme","non mentionné","non mentionné","non mentionné","médecin","non mentionné","non mentionné","non mentionné","non mentionné","Socialiste","non mentionné","non"
